timestamp,sector,division,lat,lon,consumption_mw,wastage_mw,tx_loss_mw,total_loss_mw,is_wastage_event,wastage_label,wastage_type,bdt_wasted,co2_kg_wasted,fuel_liters_wasted,hour,day_of_week,is_weekend
2024-11-06 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,266.12,0.0,39.18,39.18,False,,,333015.0,22723.4,10969.9,22,2,False
2024-11-06 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,307.59,0.0,50.94,50.94,False,,,432979.0,29544.5,14262.9,23,2,False
2024-11-07 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,327.53,60.21,50.92,111.13,True,Industrial motor over-run,industrial_motor,944611.0,64455.8,31116.6,0,3,False
2024-11-07 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,276.3,0.0,36.71,36.71,False,,,312046.0,21292.6,10279.2,1,3,False
2024-11-07 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,255.24,0.0,39.37,39.37,False,,,334615.0,22832.5,11022.6,2,3,False
2024-11-07 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,269.99,0.0,37.45,37.45,False,,,318336.0,21721.8,10486.4,3,3,False
2024-11-07 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,283.08,0.0,38.39,38.39,False,,,326333.0,22267.4,10749.8,4,3,False
2024-11-07 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,288.23,0.0,37.79,37.79,False,,,321195.0,21916.8,10580.5,5,3,False
2024-11-07 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,292.7,0.0,42.55,42.55,False,,,361672.0,24678.8,11913.9,6,3,False
2024-11-07 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,283.63,0.0,37.31,37.31,False,,,317175.0,21642.5,10448.1,7,3,False
2024-11-07 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,754.58,0.0,102.93,102.93,False,,,874869.0,59696.9,28819.2,8,3,False
2024-11-07 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,749.85,0.0,98.18,98.18,False,,,834538.0,56945.0,27490.7,9,3,False
2024-11-07 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,751.72,0.0,106.42,106.42,False,,,904576.0,61724.0,29797.8,10,3,False
2024-11-07 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,782.92,0.0,129.97,129.97,False,,,1104728.0,75381.4,36391.0,11,3,False
2024-11-07 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,767.78,0.0,118.33,118.33,False,,,1005786.0,68630.1,33131.8,12,3,False
2024-11-07 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,750.46,0.0,122.38,122.38,False,,,1040196.0,70978.1,34265.3,13,3,False
2024-11-07 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,754.26,0.0,109.69,109.69,False,,,932326.0,63617.5,30711.9,14,3,False
2024-11-07 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,763.59,0.0,109.66,109.66,False,,,932136.0,63604.6,30705.7,15,3,False
2024-11-07 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,736.01,0.0,111.98,111.98,False,,,951852.0,64949.9,31355.1,16,3,False
2024-11-07 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,758.47,0.0,115.04,115.04,False,,,977801.0,66720.6,32209.9,17,3,False
2024-11-07 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,766.79,0.0,113.19,113.19,False,,,962124.0,65650.8,31693.5,18,3,False
2024-11-07 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,764.48,0.0,108.63,108.63,False,,,923335.0,63004.0,30415.7,19,3,False
2024-11-07 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,270.29,0.0,38.84,38.84,False,,,330141.0,22527.3,10875.2,20,3,False
2024-11-07 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,273.09,0.0,46.06,46.06,False,,,391504.0,26714.4,12896.6,21,3,False
2024-11-07 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,250.27,0.0,33.93,33.93,False,,,288396.0,19678.8,9500.1,22,3,False
2024-11-07 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,296.09,0.0,45.91,45.91,False,,,390223.0,26627.0,12854.4,23,3,False
2024-11-08 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,241.84,0.0,39.96,39.96,False,,,339621.0,23174.1,11187.5,0,4,False
2024-11-08 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,279.55,0.0,42.71,42.71,False,,,363016.0,24770.5,11958.2,1,4,False
2024-11-08 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,263.69,0.0,34.7,34.7,False,,,294920.0,20124.0,9715.0,2,4,False
2024-11-08 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,292.7,0.0,44.41,44.41,False,,,377469.0,25756.7,12434.3,3,4,False
2024-11-08 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,288.61,0.0,47.56,47.56,False,,,404287.0,27586.7,13317.7,4,4,False
2024-11-08 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,292.21,0.0,47.23,47.23,False,,,401428.0,27391.6,13223.5,5,4,False
2024-11-08 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,288.87,0.0,40.74,40.74,False,,,346289.0,23629.1,11407.2,6,4,False
2024-11-08 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,278.59,0.0,45.99,45.99,False,,,390914.0,26674.1,12877.2,7,4,False
2024-11-08 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,764.61,0.0,114.18,114.18,False,,,970558.0,66226.3,31971.3,8,4,False
2024-11-08 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,757.78,0.0,124.69,124.69,False,,,1059833.0,72318.0,34912.2,9,4,False
2024-11-08 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,728.48,0.0,103.03,103.03,False,,,875758.0,59757.6,28848.5,10,4,False
2024-11-08 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,779.47,0.0,107.67,107.67,False,,,915173.0,62447.1,30146.9,11,4,False
2024-11-08 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,748.26,0.0,112.58,112.58,False,,,956904.0,65294.6,31521.5,12,4,False
2024-11-08 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,781.36,0.0,116.96,116.96,False,,,994196.0,67839.2,32750.0,13,4,False
2024-11-08 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,776.01,0.0,131.32,131.32,False,,,1116255.0,76168.0,36770.7,14,4,False
2024-11-08 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,762.02,0.0,111.49,111.49,False,,,947632.0,64662.0,31216.1,15,4,False
2024-11-08 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,767.02,0.0,117.31,117.31,False,,,997132.0,68039.6,32846.7,16,4,False
2024-11-08 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,769.11,0.0,129.4,129.4,False,,,1099870.0,75049.9,36231.0,17,4,False
2024-11-08 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,754.95,0.0,123.93,123.93,False,,,1053424.0,71880.7,34701.0,18,4,False
2024-11-08 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,755.73,0.0,111.52,111.52,False,,,947918.0,64681.5,31225.5,19,4,False
2024-11-08 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,294.32,0.0,49.17,49.17,False,,,417930.0,28517.6,13767.1,20,4,False
2024-11-08 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,283.33,48.38,44.63,93.01,True,Industrial motor over-run,industrial_motor,790554.0,53943.7,26041.8,21,4,False
2024-11-08 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,300.34,0.0,42.64,42.64,False,,,362454.0,24732.1,11939.6,22,4,False
2024-11-08 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,302.85,0.0,49.12,49.12,False,,,417482.0,28487.0,13752.4,23,4,False
2024-11-09 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,270.15,0.0,35.22,35.22,False,,,299329.0,20424.8,9860.3,0,5,True
2024-11-09 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,273.68,0.0,42.99,42.99,False,,,365401.0,24933.2,12036.7,1,5,True
2024-11-09 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,342.83,66.65,56.01,122.66,True,Industrial motor over-run,industrial_motor,1042585.0,71141.1,34344.0,2,5,True
2024-11-09 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,299.57,0.0,40.66,40.66,False,,,345570.0,23580.1,11383.5,3,5,True
2024-11-09 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,298.62,0.0,47.97,47.97,False,,,407762.0,27823.7,13432.1,4,5,True
2024-11-09 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,297.85,0.0,46.03,46.03,False,,,391259.0,26697.7,12888.5,5,5,True
2024-11-09 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,284.73,0.0,37.9,37.9,False,,,322143.0,21981.5,10611.8,6,5,True
2024-11-09 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,270.36,0.0,39.55,39.55,False,,,336209.0,22941.3,11075.1,7,5,True
2024-11-09 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,749.12,0.0,107.84,107.84,False,,,916626.0,62546.2,30194.7,8,5,True
2024-11-09 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,758.04,0.0,101.91,101.91,False,,,866240.0,59108.1,28534.9,9,5,True
2024-11-09 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,728.65,0.0,96.97,96.97,False,,,824203.0,56239.8,27150.2,10,5,True
2024-11-09 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,764.05,0.0,114.63,114.63,False,,,974325.0,66483.3,32095.4,11,5,True
2024-11-09 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,771.54,0.0,101.85,101.85,False,,,865728.0,59073.2,28518.1,12,5,True
2024-11-09 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,776.22,0.0,103.17,103.17,False,,,876959.0,59839.6,28888.1,13,5,True
2024-11-09 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,733.46,0.0,102.17,102.17,False,,,868423.0,59257.1,28606.9,14,5,True
2024-11-09 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,747.65,0.0,105.6,105.6,False,,,897587.0,61247.1,29567.6,15,5,True
2024-11-09 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,774.4,0.0,110.63,110.63,False,,,940362.0,64165.8,30976.6,16,5,True
2024-11-09 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,757.21,0.0,112.87,112.87,False,,,959376.0,65463.3,31603.0,17,5,True
2024-11-09 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,771.14,0.0,130.45,130.45,False,,,1108787.0,75658.4,36524.8,18,5,True
2024-11-09 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,739.65,0.0,114.01,114.01,False,,,969075.0,66125.1,31922.5,19,5,True
2024-11-09 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,308.03,0.0,50.99,50.99,False,,,433448.0,29576.4,14278.3,20,5,True
2024-11-09 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,263.19,0.0,38.94,38.94,False,,,331030.0,22588.0,10904.5,21,5,True
2024-11-09 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,315.42,0.0,49.62,49.62,False,,,421749.0,28778.2,13892.9,22,5,True
2024-11-09 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,305.99,0.0,48.52,48.52,False,,,412395.0,28139.9,13584.8,23,5,True
2024-11-10 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,294.0,0.0,44.34,44.34,False,,,376864.0,25715.4,12414.3,0,6,True
2024-11-10 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,294.49,0.0,47.42,47.42,False,,,403040.0,27501.6,13276.6,1,6,True
2024-11-10 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,285.57,0.0,38.65,38.65,False,,,328544.0,22418.3,10822.6,2,6,True
2024-11-10 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,256.27,0.0,33.87,33.87,False,,,287918.0,19646.1,9484.3,3,6,True
2024-11-10 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,322.96,50.78,42.59,93.37,True,Industrial motor over-run,industrial_motor,793635.0,54153.9,26143.3,4,6,True
2024-11-10 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,304.83,0.0,48.25,48.25,False,,,410108.0,27983.8,13509.4,5,6,True
2024-11-10 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,271.57,0.0,36.41,36.41,False,,,309497.0,21118.6,10195.2,6,6,True
2024-11-10 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,304.91,0.0,44.03,44.03,False,,,374265.0,25538.1,12328.7,7,6,True
2024-11-10 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,774.9,0.0,110.45,110.45,False,,,938816.0,64060.4,30925.7,8,6,True
2024-11-10 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,754.45,0.0,121.89,121.89,False,,,1036041.0,70694.6,34128.4,9,6,True
2024-11-10 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,759.97,0.0,126.46,126.46,False,,,1074890.0,73345.5,35408.2,10,6,True
2024-11-10 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,778.53,0.0,112.96,112.96,False,,,960151.0,65516.2,31628.5,11,6,True
2024-11-10 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,761.55,0.0,110.81,110.81,False,,,941889.0,64270.0,31026.9,12,6,True
2024-11-10 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,795.95,0.0,123.62,123.62,False,,,1050746.0,71698.0,34612.8,13,6,True
2024-11-10 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,771.43,0.0,120.85,120.85,False,,,1027210.0,70092.0,33837.5,14,6,True
2024-11-10 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,748.94,0.0,126.3,126.3,False,,,1073570.0,73255.4,35364.7,15,6,True
2024-11-10 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,744.92,0.0,99.98,99.98,False,,,849826.0,57988.1,27994.3,16,6,True
2024-11-10 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,780.44,0.0,125.86,125.86,False,,,1069838.0,73000.7,35241.7,17,6,True
2024-11-10 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,755.29,0.0,109.07,109.07,False,,,927060.0,63258.2,30538.5,18,6,True
2024-11-10 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,765.0,0.0,128.73,128.73,False,,,1094191.0,74662.5,36044.0,19,6,True
2024-11-10 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,238.41,0.0,32.99,32.99,False,,,280374.0,19131.4,9235.8,20,6,True
2024-11-10 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,286.28,0.0,41.45,41.45,False,,,352334.0,24041.6,11606.3,21,6,True
2024-11-10 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,306.75,0.0,42.48,42.48,False,,,361063.0,24637.2,11893.8,22,6,True
2024-11-10 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,280.62,0.0,41.78,41.78,False,,,355143.0,24233.3,11698.8,23,6,True
2024-11-11 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,282.23,0.0,43.55,43.55,False,,,370178.0,25259.2,12194.1,0,0,False
2024-11-11 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,292.95,0.0,39.68,39.68,False,,,337312.0,23016.6,11111.4,1,0,False
2024-11-11 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,308.23,0.0,48.02,48.02,False,,,408166.0,27851.3,13445.5,2,0,False
2024-11-11 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,300.42,0.0,47.63,47.63,False,,,404815.0,27622.7,13335.1,3,0,False
2024-11-11 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,290.04,0.0,41.97,41.97,False,,,356767.0,24344.1,11752.3,4,0,False
2024-11-11 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,284.32,0.0,38.23,38.23,False,,,324956.0,22173.5,10704.4,5,0,False
2024-11-11 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,257.52,0.0,42.08,42.08,False,,,357706.0,24408.2,11783.3,6,0,False
2024-11-11 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,288.81,0.0,37.72,37.72,False,,,320580.0,21874.9,10560.3,7,0,False
2024-11-11 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,739.21,0.0,96.67,96.67,False,,,821683.0,56067.8,27067.2,8,0,False
2024-11-11 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,745.79,0.0,100.66,100.66,False,,,855629.0,58384.1,28185.4,9,0,False
2024-11-11 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,761.17,0.0,111.26,111.26,False,,,945723.0,64531.7,31153.2,10,0,False
2024-11-11 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,720.5,0.0,108.97,108.97,False,,,926219.0,63200.8,30510.7,11,0,False
2024-11-11 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,763.53,0.0,113.43,113.43,False,,,964185.0,65791.4,31761.4,12,0,False
2024-11-11 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,765.09,0.0,128.95,128.95,False,,,1096054.0,74789.6,36105.3,13,0,False
2024-11-11 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,798.73,0.0,113.8,113.8,False,,,967294.0,66003.6,31863.8,14,0,False
2024-11-11 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,768.47,0.0,123.69,123.69,False,,,1051385.0,71741.5,34633.8,15,0,False
2024-11-11 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,766.86,0.0,129.63,129.63,False,,,1101862.0,75185.9,36296.6,16,0,False
2024-11-11 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,790.83,0.0,106.78,106.78,False,,,907629.0,61932.3,29898.4,17,0,False
2024-11-11 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,760.84,0.0,106.99,106.99,False,,,909431.0,62055.3,29957.7,18,0,False
2024-11-11 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,768.06,0.0,100.39,100.39,False,,,853294.0,58224.7,28108.5,19,0,False
2024-11-11 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,303.29,0.0,43.65,43.65,False,,,371032.0,25317.5,12222.2,20,0,False
2024-11-11 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,274.34,0.0,35.68,35.68,False,,,303275.0,20694.1,9990.3,21,0,False
2024-11-11 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,303.42,0.0,49.73,49.73,False,,,422667.0,28840.8,13923.2,22,0,False
2024-11-11 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,342.01,77.9,55.18,133.07,True,Industrial motor over-run,industrial_motor,1131134.0,77183.3,37260.9,23,0,False
2024-11-12 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,283.88,0.0,40.34,40.34,False,,,342921.0,23399.3,11296.2,0,1,False
2024-11-12 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,312.66,0.0,43.5,43.5,False,,,369748.0,25229.9,12179.9,1,1,False
2024-11-12 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,285.89,0.0,42.58,42.58,False,,,361967.0,24698.9,11923.6,2,1,False
2024-11-12 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,260.02,0.0,43.76,43.76,False,,,371999.0,25383.5,12254.1,3,1,False
2024-11-12 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,287.98,0.0,38.31,38.31,False,,,325618.0,22218.7,10726.2,4,1,False
2024-11-12 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,291.5,0.0,40.52,40.52,False,,,344448.0,23503.5,11346.5,5,1,False
2024-11-12 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,281.32,0.0,43.58,43.58,False,,,370397.0,25274.1,12201.3,6,1,False
2024-11-12 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,282.29,0.0,45.52,45.52,False,,,386920.0,26401.6,12745.6,7,1,False
2024-11-12 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,748.33,0.0,121.56,121.56,False,,,1033285.0,70506.5,34037.6,8,1,False
2024-11-12 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,771.15,0.0,119.87,119.87,False,,,1018858.0,69522.1,33562.4,9,1,False
2024-11-12 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,793.56,0.0,111.41,111.41,False,,,947007.0,64619.3,31195.5,10,1,False
2024-11-12 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,749.95,0.0,107.85,107.85,False,,,916715.0,62552.3,30197.7,11,1,False
2024-11-12 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,763.07,0.0,113.55,113.55,False,,,965133.0,65856.1,31792.6,12,1,False
2024-11-12 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,774.84,0.0,128.32,128.32,False,,,1090702.0,74424.4,35929.0,13,1,False
2024-11-12 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,761.63,0.0,103.5,103.5,False,,,879748.0,60029.9,28979.9,14,1,False
2024-11-12 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,769.55,0.0,100.28,100.28,False,,,852410.0,58164.4,28079.4,15,1,False
2024-11-12 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,752.97,0.0,101.93,101.93,False,,,866413.0,59120.0,28540.7,16,1,False
2024-11-12 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,802.11,0.0,135.01,135.01,False,,,1147576.0,78305.2,37802.5,17,1,False
2024-11-12 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,740.0,0.0,111.02,111.02,False,,,943648.0,64390.1,31084.9,18,1,False
2024-11-12 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,770.11,0.0,121.05,121.05,False,,,1028920.0,70208.7,33893.8,19,1,False
2024-11-12 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,284.43,0.0,42.21,42.21,False,,,358753.0,24479.6,11817.7,20,1,False
2024-11-12 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,281.62,0.0,41.49,41.49,False,,,352635.0,24062.2,11616.2,21,1,False
2024-11-12 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,337.76,74.06,57.17,131.22,True,Industrial motor over-run,industrial_motor,1115375.0,76107.9,36741.8,22,1,False
2024-11-12 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,283.15,0.0,46.48,46.48,False,,,395072.0,26957.8,13014.1,23,1,False
2024-11-13 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,289.24,0.0,42.66,42.66,False,,,362590.0,24741.4,11944.1,0,2,False
2024-11-13 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,294.01,0.0,39.08,39.08,False,,,332190.0,22667.1,10942.7,1,2,False
2024-11-13 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,291.17,0.0,47.08,47.08,False,,,400211.0,27308.5,13183.4,2,2,False
2024-11-13 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,289.13,0.0,48.5,48.5,False,,,412263.0,28130.9,13580.4,3,2,False
2024-11-13 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,288.89,0.0,46.31,46.31,False,,,393603.0,26857.6,12965.8,4,2,False
